#nWings;aws;awa;alpha0;alpha1;alpha2;alpha3;center0;center1;center2;center3;backgroundMesh;profileMesh0;profileMesh1;profileMesh2;profileMesh3;targetMesh;targetCase;Account;cores;walltime;DirName;jobNameID;Cx0Mean;Cx0Var;Cy0Mean;Cy0Var;Cm0Mean;Cm0Var; Cx1Mean;Cx1Var;Cy1Mean;Cy1Var;Cm1Mean;Cm1Var; Cx2Mean;Cx2Var;Cy2Mean;Cy2Var;Cm2Mean;Cm2Var; Cx3Mean;Cx3Var;Cy3Mean;Cy3Var;Cm3Mean;Cm3Var;;;;Total ;1284
4;7.7;51.3;-3;-10;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID116;Case3_Run1000to1249_ID116;0.79237;0.000725;0.761137;0.001066;-0.25964;0.000522;0.645855;0.009798;0.797029;0.012259;-0.250395;0.00406;2.687341;0.001004;2.307012;0.000933;-0.525069;0.00038;1.774103;0.012196;1.825678;0.021752;-0.417052;0.010159;NOTCONVERGED;;;;
4;7.7;51.3;-1;-10;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID117;Case3_Run1000to1249_ID117;2.171055;0.00031;1.3597;0.000397;-0.363823;0.000219;1.534115;0.000393;1.280464;0.000329;-0.279328;0.000134;2.361578;0.000304;2.208021;0.000395;-0.523437;0.000166;1.453193;0.000123;1.669394;0.000281;-0.401834;0.000142;CONVERGED;;;;
4;7.7;51.3;1;-10;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID118;Case3_Run1000to1249_ID118;2.093598;0.000304;1.298943;0.000426;-0.366274;0.000229;1.534803;0.000183;1.27728;0.000306;-0.278396;0.000145;2.369696;0.00034;2.204093;0.000592;-0.52223;0.000305;1.462443;0.000336;1.674457;0.000291;-0.402466;0.000112;CONVERGED;;;;
4;7.7;51.3;3;-10;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID119;Case3_Run1000to1249_ID119;1.987043;0.000291;1.223854;0.000341;-0.364103;0.000201;1.535904;0.000439;1.273822;0.000373;-0.277161;0.000126;2.380919;0.000174;2.200041;0.000246;-0.521126;0.000109;1.474357;0.000144;1.681057;0.000381;-0.403183;0.000207;CONVERGED;;;;
4;7.7;51.3;5;-10;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID120;Case3_Run1000to1249_ID120;1.86538;0.000132;1.141387;0.000245;-0.359187;0.000151;1.5313;0.001015;1.265945;0.000717;-0.274946;0.00019;2.393928;0.000456;2.194962;0.000498;-0.519755;0.000229;1.489754;0.000566;1.689588;0.000518;-0.404331;0.000228;NOTCONVERGED;;;;
4;7.7;51.3;-5;-8;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID121;Case3_Run1000to1249_ID121;0.75675;0.000592;0.806639;0.000576;-0.278943;0.000252;1.631312;6.40E-05;1.284606;0.000233;-0.288892;0.000143;2.805686;0.001695;2.405956;0.001737;-0.541187;0.000844;1.594641;0.000358;1.735988;0.000406;-0.407508;0.000178;NOTCONVERGED;;;;
4;7.7;51.3;-3;-8;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID122;Case3_Run1000to1249_ID122;0.819989;0.000512;0.786245;0.000734;-0.268119;0.000408;1.626018;0.000117;1.282188;0.000215;-0.288838;0.000135;2.71129;0.001188;2.345902;0.001241;-0.534961;0.000494;1.587609;0.000233;1.735797;0.000365;-0.408314;0.000162;NOTCONVERGED;;;;
4;7.7;51.3;-1;-8;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID123;Case3_Run1000to1249_ID123;2.166419;0.000189;1.358286;0.000421;-0.363369;0.00019;1.516308;9.20E-05;1.249921;0.000198;-0.286459;0.000113;2.357702;0.0002;2.205045;0.000339;-0.522779;0.000136;1.45516;0.00014;1.668378;0.000305;-0.401428;0.000169;CONVERGED;;;;
4;7.7;51.3;1;-8;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID124;Case3_Run1000to1249_ID124;2.089717;0.00035;1.298011;0.000326;-0.366086;0.000204;1.522793;0.000145;1.250901;0.000267;-0.28637;0.000159;2.366067;0.000319;2.201785;0.000486;-0.521896;0.000246;1.463662;0.000218;1.673261;0.000225;-0.402073;0.000105;CONVERGED;;;;
4;7.7;51.3;3;-8;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID125;Case3_Run1000to1249_ID125;1.983683;0.000275;1.222974;0.000333;-0.363851;0.000194;1.533118;0.000151;1.253289;0.000257;-0.286665;9.60E-05;2.377935;0.000564;2.197888;0.000747;-0.520703;0.000344;1.475527;0.000295;1.680948;0.000427;-0.403454;0.000181;CONVERGED;;;;
4;7.7;51.3;5;-8;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID126;Case3_Run1000to1249_ID126;1.86311;0.000162;1.141009;0.000256;-0.3591;0.000135;1.542184;8.30E-05;1.25494;0.000198;-0.286549;0.000118;2.391355;0.000344;2.193413;0.00044;-0.519322;0.000198;1.487087;0.000146;1.687021;0.000198;-0.403869;9.70E-05;CONVERGED;;;;
4;7.7;51.3;-5;-6;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID127;Case3_Run1000to1249_ID127;0.755184;0.000401;0.80459;0.000585;-0.278046;0.00032;1.600399;0.000257;1.246485;0.000359;-0.295054;0.000176;2.799447;0.001786;2.401384;0.00186;-0.540504;0.00085;1.596935;0.000285;1.733751;0.000408;-0.406727;0.000185;NOTCONVERGED;;;;
4;7.7;51.3;-3;-6;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID128;Case3_Run1000to1249_ID128;0.8187;0.000674;0.784472;0.000707;-0.267311;0.000374;1.591197;9.40E-05;1.241527;0.000185;-0.294149;0.000115;2.704293;0.000718;2.3406;0.000886;-0.533935;0.000335;1.591222;0.000261;1.734303;0.000312;-0.407741;0.00016;CONVERGED;;;;
4;7.7;51.3;-1;-6;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID129;Case3_Run1000to1249_ID129;2.157468;0.000195;1.35505;0.000374;-0.362425;0.000156;1.4537;0.000112;1.188872;0.000237;-0.286123;0.000136;2.350431;0.000388;2.198502;0.000444;-0.521172;0.00022;1.464258;0.000163;1.669585;0.000353;-0.401152;0.000178;CONVERGED;;;;
4;7.7;51.3;1;-6;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID130;Case3_Run1000to1249_ID130;2.078698;0.000216;1.293647;0.000271;-0.364571;0.00013;1.461701;0.000108;1.191216;0.0002;-0.286459;0.000121;2.358534;0.000188;2.195078;0.000294;-0.520209;0.00013;1.471677;0.000169;1.673468;0.00028;-0.401384;0.000141;CONVERGED;;;;
4;7.7;51.3;3;-6;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID131;Case3_Run1000to1249_ID131;1.97296;0.000388;1.218714;0.000444;-0.362394;0.000269;1.474102;0.000141;1.195571;0.000269;-0.287389;0.000142;2.370943;0.000493;2.191514;0.000559;-0.519085;0.000281;1.482496;0.000137;1.679806;0.000288;-0.402248;0.000165;CONVERGED;;;;
4;7.7;51.3;5;-6;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID132;Case3_Run1000to1249_ID132;1.852949;0.000173;1.136876;0.00024;-0.3576;0.000144;1.48602;0.000187;1.199082;0.00017;-0.287792;8.50E-05;2.384732;0.000343;2.187122;0.000459;-0.517709;0.000252;1.494524;0.000104;1.686777;0.000296;-0.403124;0.000181;CONVERGED;;;;
4;7.7;51.3;-5;-4;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID133;Case3_Run1000to1249_ID133;0.751891;0.000692;0.801055;0.000983;-0.276579;0.000471;1.528458;0.000192;1.181545;0.000355;-0.294202;0.000183;2.789082;0.001713;2.393315;0.001952;-0.538937;0.00092;1.606468;0.000332;1.73368;0.000329;-0.406254;0.000167;NOTCONVERGED;;;;
4;7.7;51.3;-3;-4;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID134;Case3_Run1000to1249_ID134;0.815425;0.000834;0.781588;0.000882;-0.266078;0.000442;1.518434;7.80E-05;1.176126;0.000231;-0.293085;0.000111;2.693238;0.001588;2.332407;0.001793;-0.532484;0.000775;1.599672;0.000353;1.733098;0.000361;-0.406744;0.000129;NOTCONVERGED;;;;
4;7.7;51.3;-1;-4;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID135;Case3_Run1000to1249_ID135;2.146007;0.000203;1.35065;0.000384;-0.361027;0.000177;1.373081;0.000209;1.116171;0.000268;-0.282695;0.000156;2.342027;0.000196;2.191096;0.000305;-0.519499;0.00018;1.473563;0.000214;1.668419;0.000328;-0.399617;0.000163;CONVERGED;;;;
4;7.7;51.3;1;-4;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID136;Case3_Run1000to1249_ID136;2.067016;0.000364;1.289027;0.000414;-0.363128;0.000218;1.381772;0.000114;1.118903;0.00021;-0.283046;0.000125;2.350094;0.000466;2.187169;0.000678;-0.5182;0.000413;1.48259;0.000263;1.67425;0.000527;-0.400756;0.00028;CONVERGED;;;;
4;7.7;51.3;3;-4;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID137;Case3_Run1000to1249_ID137;1.961029;0.000145;1.214026;0.000288;-0.360875;0.000175;1.39401;0.000438;1.12353;0.000367;-0.283994;0.000184;2.361919;0.000531;2.183363;0.000684;-0.517114;0.000344;1.492509;0.000151;1.679623;0.000227;-0.401234;0.000113;CONVERGED;;;;
4;7.7;51.3;5;-4;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID138;Case3_Run1000to1249_ID138;1.842113;0.000487;1.132445;0.000434;-0.356153;0.000251;1.406277;0.000137;1.127434;0.000249;-0.284431;0.000135;2.376983;0.000732;2.180529;0.000747;-0.516381;0.000388;1.504801;0.000209;1.686906;0.000335;-0.402327;0.000169;CONVERGED;;;;
4;7.7;51.3;-5;-2;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID139;Case3_Run1000to1249_ID139;0.747863;0.000201;0.79761;0.000316;-0.27514;0.000166;1.440097;0.000161;1.106321;0.000245;-0.290335;0.000127;2.776229;0.000333;2.383163;0.000405;-0.536798;0.000198;1.617004;0.000239;1.732379;0.000396;-0.405118;0.000188;CONVERGED;;;;
4;7.7;51.3;-3;-2;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID140;Case3_Run1000to1249_ID140;0.812656;0.000733;0.778603;0.001105;-0.26454;0.000651;1.430051;0.000142;1.100794;0.000172;-0.289135;9.00E-05;2.680732;0.000958;2.322216;0.00129;-0.530166;0.000619;1.611035;0.000288;1.732823;0.000498;-0.406092;0.000256;NOTCONVERGED;;;;
4;7.7;51.3;-1;-2;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID141;Case3_Run1000to1249_ID141;2.134818;0.000193;1.346626;0.000285;-0.360052;0.000158;1.282696;0.000133;1.036823;0.000233;-0.27707;0.000148;2.332091;0.000152;2.182045;0.000345;-0.517162;0.000207;1.486644;0.000366;1.670214;0.000583;-0.399357;0.000293;CONVERGED;;;;
4;7.7;51.3;1;-2;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID142;Case3_Run1000to1249_ID142;2.053835;0.000342;1.283855;0.000444;-0.361519;0.000263;1.292022;0.000129;1.040307;0.000234;-0.277701;0.000144;2.341223;0.000371;2.17909;0.00051;-0.516343;0.000252;1.494643;0.000331;1.674948;0.000411;-0.40007;0.000218;CONVERGED;;;;
4;7.7;51.3;3;-2;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID143;Case3_Run1000to1249_ID143;1.948507;0.000154;1.20889;0.000297;-0.359214;0.000195;1.304356;0.000134;1.0451;0.000228;-0.278624;0.000138;2.353392;0.000363;2.175585;0.000491;-0.515274;0.000258;1.504796;0.000273;1.680391;0.000575;-0.400554;0.000309;CONVERGED;;;;
4;7.7;51.3;5;-2;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID144;Case3_Run1000to1249_ID144;1.829698;0.000311;1.127582;0.000327;-0.354606;0.000198;1.317173;0.000147;1.049801;0.000329;-0.27937;0.000185;2.367169;0.000465;2.171384;0.00061;-0.513951;0.000301;1.517149;0.000363;1.688027;0.000404;-0.401901;0.000185;CONVERGED;;;;
4;7.7;51.3;-5;0;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID145;Case3_Run1000to1249_ID145;0.743803;0.000577;0.793547;0.000785;-0.273501;0.000417;1.342335;0.000124;1.025181;0.00026;-0.284557;0.00015;2.762463;0.000982;2.372462;0.000985;-0.534633;0.000431;1.630439;0.000224;1.732765;0.000349;-0.404689;0.000203;CONVERGED;;;;
4;7.7;51.3;-3;0;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID146;Case3_Run1000to1249_ID146;0.81137;0.000497;0.776088;0.000642;-0.263039;0.00036;1.332607;0.000108;1.019973;0.000213;-0.28345;0.000118;2.665678;0.001206;2.310834;0.001137;-0.527969;0.000518;1.623426;0.000193;1.732315;0.00044;-0.405237;0.000217;NOTCONVERGED;;;;
4;7.7;51.3;-1;0;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID147;Case3_Run1000to1249_ID147;2.120525;0.000166;1.340635;0.000338;-0.358026;0.000155;1.186776;0.000223;0.954191;0.000289;-0.270409;0.000153;2.322665;0.000196;2.173603;0.000328;-0.515225;0.000132;1.499281;0.000158;1.670583;0.000367;-0.398504;0.000206;CONVERGED;;;;
4;7.7;51.3;1;0;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID148;Case3_Run1000to1249_ID148;2.040559;0.000408;1.278489;0.00044;-0.359888;0.000257;1.195409;0.000241;0.957325;0.000276;-0.27079;0.000152;2.332121;0.000314;2.170761;0.0004;-0.514437;0.000171;1.50771;0.000316;1.675508;0.00071;-0.399248;0.000405;CONVERGED;;;;
4;7.7;51.3;3;0;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID149;Case3_Run1000to1249_ID149;1.934543;0.000171;1.203057;0.000243;-0.357278;0.000141;1.207387;0.000138;0.962212;0.000203;-0.271684;0.000102;2.344551;0.000546;2.167409;0.000479;-0.513406;0.000247;1.518308;0.000249;1.68146;0.00027;-0.400013;0.000139;CONVERGED;;;;
4;7.7;51.3;5;0;-8;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID150;Case3_Run1000to1249_ID150;1.816546;0.000143;1.121957;0.000241;-0.352724;0.000136;1.220247;0.000334;0.967325;0.000415;-0.272592;0.000204;2.358413;0.000158;2.163271;0.000299;-0.512085;0.000153;1.530229;0.000221;1.687901;0.000318;-0.40079;0.000149;CONVERGED;;;;
4;7.7;51.3;-5;-10;-6;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID151;Case3_Run1000to1249_ID151;0.756529;0.00076;0.804965;0.001198;-0.277247;0.000616;0.624993;0.007726;0.779715;0.009693;-0.246208;0.003332;2.591172;0.000781;2.202502;0.000805;-0.525491;0.000413;1.827475;0.014514;1.854906;0.025494;-0.421256;0.011474;NOTCONVERGED;;;;
4;7.7;51.3;-3;-10;-6;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID152;Case3_Run1000to1249_ID152;0.833083;0.001015;0.791037;0.000804;-0.26697;0.000298;0.643198;0.00919;0.794673;0.01161;-0.249925;0.003882;2.502081;0.001326;2.147394;0.001149;-0.518872;0.000439;1.794512;0.012771;1.838877;0.022635;-0.418911;0.010483;NOTCONVERGED;;;;
4;7.7;51.3;-1;-10;-6;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID153;Case3_Run1000to1249_ID153;2.188389;0.000269;1.388921;0.000353;-0.373792;0.000196;1.539175;0.000447;1.280802;0.000376;-0.278967;0.00015;2.211987;0.00023;2.061877;0.00028;-0.517063;0.000138;1.471567;0.000176;1.681751;0.000272;-0.403765;0.000152;CONVERGED;;;;
4;7.7;51.3;1;-10;-6;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID154;Case3_Run1000to1249_ID154;2.099601;0.000291;1.321166;0.000431;-0.374327;0.000209;1.540919;0.000642;1.278214;0.000583;-0.278133;0.000186;2.222372;0.000391;2.059619;0.000337;-0.516062;0.000146;1.481579;0.000292;1.687047;0.000298;-0.404315;0.000127;CONVERGED;;;;
4;7.7;51.3;3;-10;-6;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID155;Case3_Run1000to1249_ID155;1.988158;0.000242;1.241996;0.000357;-0.371298;0.000219;1.537562;0.000777;1.271157;0.000674;-0.275991;0.000242;2.236557;0.000365;2.057917;0.000452;-0.515174;0.000181;1.495639;0.000202;1.695413;0.000207;-0.405748;7.30E-05;CONVERGED;;;;
4;7.7;51.3;5;-10;-6;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID156;Case3_Run1000to1249_ID156;1.860317;0.000217;1.155018;0.000264;-0.365199;0.000118;1.517189;0.002538;1.25319;0.001884;-0.271611;0.000485;2.250513;0.000154;2.054298;0.000183;-0.513761;9.10E-05;1.512787;0.000702;1.703236;0.000566;-0.406289;0.000242;NOTCONVERGED;;;;
4;7.7;51.3;-5;-8;-6;-10;(20,9.901,0);(68,9.901,0);(20,-9.901,0);(68,-9.901,0);4profiles700x720_NewRefined750;New_flap25;New_flap25;New_flap25;New_flap25;background4Wings;wing;FF4_AYRO;2;32;/g100_work/FF4_AYRO/AUTO_test_dev_kch/RUNS/Case3_Run1000to1249/ID157;Case3_Run1000to1249_ID157;0.78336;0.000484;0.831598;0.000583;-0.286116;0.000276;1.639773;0.000217;1.287472;0.000333;-0.28935;0.000103;2.607127;0.000791;2.235206;0.000753;-0.534461;0.00034;1.61407;0.00025;1.749572;0.000345;-0.409885;0.000164;CONVERGED;;;;
